idx,folio-idx,date-at-location,idx-location,location,Address,Latitude,Longitude,note,status
1,2v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
2,3r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
3,7r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
4,10r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
5,16r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
6,16v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
7,18v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
8,20v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
9,21v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
10,22v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
11,23v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
12,24v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
13,25v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
14,26v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
15,27v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
16,28v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
17,29v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
18,30v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
19,31v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
20,32v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
21,33v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
22,34v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
23,35r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
24,36v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
25,37v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
26,38v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
27,39v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
28,40v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
29,41v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
30,42v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
31,43v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
32,44v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
33,45v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
34,46v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
35,47v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
36,48v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
37,49v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
38,50v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
39,51v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
40,52v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
41,53v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
42,54v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
43,55v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
44,56v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
45,57v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
46,58v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
47,59v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
48,60v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
49,61v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
50,62v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
51,63v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
52,64v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
53,65v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
54,66v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
55,67v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
56,68v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
57,69v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
58,70v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
59,71v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
60,72v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
61,73v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
62,74v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
63,76v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
64,77v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
65,78v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
66,79v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
67,80v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
68,81v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
69,82v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
70,83v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
71,84v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
72,85v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
73,86v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
74,87v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
75,89v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
76,92v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
77,96v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
78,98v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
79,100r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
80,102v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
81,104r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
82,105r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
83,109r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
84,110v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
85,111v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
86,112v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
87,118r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
88,122v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
89,123r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
90,124r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
91,127v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
92,130r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
93,134r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
94,135v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
95,138r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
96,141r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
97,143r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
98,146r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
99,151v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
100,153v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
101,155r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
102,156v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
103,163v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
104,164v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
105,166r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
106,168v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
107,170v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
108,171v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
109,174r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
110,175v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
111,178r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
112,179r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
113,180v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
114,181v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
115,182v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
116,183v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
117,185v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
118,188v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
119,189v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
120,190v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
121,195r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
122,198r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
123,201r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
124,202v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
125,204v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
126,206v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
127,210v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
128,212r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
129,213r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
130,214v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
131,216v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
132,218r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
133,221r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
134,223r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
135,225v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
136,226v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
137,229v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
138,232v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
139,234r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
140,236r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
141,238r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
142,239v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
143,241r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
144,242r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
145,243v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
146,245r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
147,248r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
148,251r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
149,252v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
150,254v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
151,257v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
152,259v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
153,261r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
154,263r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
155,265v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
156,266v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
157,268v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
158,271r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
159,272v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
160,274v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
161,276v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
162,279v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
163,281r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
164,286v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
165,291r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
166,294r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
167,295r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
168,299r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
169,300v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
170,308v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
171,326v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
172,328r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
173,336v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
174,339r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
175,341v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
176,342r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
177,342v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
178,343r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
179,343v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
180,345r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
181,346r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
182,349v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
183,352r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
184,360v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
185,367v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
186,376v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
187,383v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
188,385v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
189,402r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
190,403v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
191,404r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
192,405v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
193,406r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
194,413r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
195,422r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
196,430r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
197,432v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
198,433v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
199,434v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
200,435v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
201,436v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
202,438r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
203,439v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
204,442v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
205,451r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
206,461v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
207,466r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
208,472r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
209,475r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
210,486r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
211,496r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
212,507v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
213,513v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
214,516v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
215,521v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
216,527v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
217,535r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
218,538r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
219,543r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
220,547r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
221,550v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
222,551v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
223,553r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
224,555v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
225,557v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
226,563r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
227,568r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
228,573r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
229,577v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
230,578r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
231,586r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
232,592r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
233,595v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
234,602v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
235,611v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
236,615v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
237,622r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
238,629r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
239,633v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
240,638r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
241,639v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
242,643v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
243,649r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
244,654r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
245,655v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
246,658v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
247,671v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
248,690v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
249,698v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
250,702r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
251,707v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
252,708v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
253,715v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
254,721v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
255,731r,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
256,742v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
257,745v,1524,1,Tabriz,Tabriz,38.0792,46.2887,creation,complete
258,2v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
259,3r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
260,7r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
261,10r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
262,16r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
263,16v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
264,18v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
265,20v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
266,21v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
267,22v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
268,23v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
269,24v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
270,25v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
271,26v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
272,27v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
273,28v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
274,29v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
275,30v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
276,31v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
277,32v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
278,33v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
279,34v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
280,35r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
281,36v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
282,37v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
283,38v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
284,39v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
285,40v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
286,41v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
287,42v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
288,43v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
289,44v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
290,45v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
291,46v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
292,47v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
293,48v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
294,49v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
295,50v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
296,51v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
297,52v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
298,53v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
299,54v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
300,55v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
301,56v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
302,57v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
303,58v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
304,59v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
305,60v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
306,61v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
307,62v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
308,63v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
309,64v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
310,65v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
311,66v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
312,67v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
313,68v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
314,69v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
315,70v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
316,71v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
317,72v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
318,73v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
319,74v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
320,76v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
321,77v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
322,78v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
323,79v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
324,80v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
325,81v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
326,82v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
327,83v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
328,84v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
329,85v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
330,86v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
331,87v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
332,89v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
333,92v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
334,96v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
335,98v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
336,100r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
337,102v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
338,104r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
339,105r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
340,109r,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
341,110v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
342,111v,1568,2,Istanbul,Istanbul,41.0082,28.9784,Gifted to Sultan Selim II,complete
